Emotions,Path
angry,c:\Users\xlmq4\Documents\GitHub\emotion-detector\ravdess-emotional-speech-audio\audio_song_actors_01-24\Actor_16/03-02-05-01-01-01-16.wav
angry,c:\Users\xlmq4\Documents\GitHub\emotion-detector\ravdess-emotional-speech-audio\audio_song_actors_01-24\Actor_16/03-02-05-01-01-02-16.wav
angry,c:\Users\xlmq4\Documents\GitHub\emotion-detector\ravdess-emotional-speech-audio\audio_song_actors_01-24\Actor_16/03-02-05-01-02-01-16.wav
angry,c:\Users\xlmq4\Documents\GitHub\emotion-detector\ravdess-emotional-speech-audio\audio_song_actors_01-24\Actor_16/03-02-05-01-02-02-16.wav
angry,c:\Users\xlmq4\Documents\GitHub\emotion-detector\ravdess-emotional-speech-audio\audio_song_actors_01-24\Actor_16/03-02-05-02-01-01-16.wav
angry,c:\Users\xlmq4\Documents\GitHub\emotion-detector\ravdess-emotional-speech-audio\audio_song_actors_01-24\Actor_16/03-02-05-02-01-02-16.wav
angry,c:\Users\xlmq4\Documents\GitHub\emotion-detector\ravdess-emotional-speech-audio\audio_song_actors_01-24\Actor_16/03-02-05-02-02-01-16.wav
angry,c:\Users\xlmq4\Documents\GitHub\emotion-detector\ravdess-emotional-speech-audio\audio_song_actors_01-24\Actor_16/03-02-05-02-02-02-16.wav
fear,c:\Users\xlmq4\Documents\GitHub\emotion-detector\ravdess-emotional-speech-audio\audio_song_actors_01-24\Actor_16/03-02-06-01-01-01-16.wav
fear,c:\Users\xlmq4\Documents\GitHub\emotion-detector\ravdess-emotional-speech-audio\audio_song_actors_01-24\Actor_16/03-02-06-01-01-02-16.wav
fear,c:\Users\xlmq4\Documents\GitHub\emotion-detector\ravdess-emotional-speech-audio\audio_song_actors_01-24\Actor_16/03-02-06-01-02-01-16.wav
fear,c:\Users\xlmq4\Documents\GitHub\emotion-detector\ravdess-emotional-speech-audio\audio_song_actors_01-24\Actor_16/03-02-06-01-02-02-16.wav
fear,c:\Users\xlmq4\Documents\GitHub\emotion-detector\ravdess-emotional-speech-audio\audio_song_actors_01-24\Actor_16/03-02-06-02-01-01-16.wav
fear,c:\Users\xlmq4\Documents\GitHub\emotion-detector\ravdess-emotional-speech-audio\audio_song_actors_01-24\Actor_16/03-02-06-02-01-02-16.wav
fear,c:\Users\xlmq4\Documents\GitHub\emotion-detector\ravdess-emotional-speech-audio\audio_song_actors_01-24\Actor_16/03-02-06-02-02-01-16.wav
fear,c:\Users\xlmq4\Documents\GitHub\emotion-detector\ravdess-emotional-speech-audio\audio_song_actors_01-24\Actor_16/03-02-06-02-02-02-16.wav
neutral,c:\Users\xlmq4\Documents\GitHub\emotion-detector\ravdess-emotional-speech-audio\audio_song_actors_01-24\Actor_17/03-02-01-01-01-01-17.wav
neutral,c:\Users\xlmq4\Documents\GitHub\emotion-detector\ravdess-emotional-speech-audio\audio_song_actors_01-24\Actor_17/03-02-01-01-01-02-17.wav
neutral,c:\Users\xlmq4\Documents\GitHub\emotion-detector\ravdess-emotional-speech-audio\audio_song_actors_01-24\Actor_17/03-02-01-01-02-01-17.wav
neutral,c:\Users\xlmq4\Documents\GitHub\emotion-detector\ravdess-emotional-speech-audio\audio_song_actors_01-24\Actor_17/03-02-01-01-02-02-17.wav
calm,c:\Users\xlmq4\Documents\GitHub\emotion-detector\ravdess-emotional-speech-audio\audio_song_actors_01-24\Actor_17/03-02-02-01-01-01-17.wav
calm,c:\Users\xlmq4\Documents\GitHub\emotion-detector\ravdess-emotional-speech-audio\audio_song_actors_01-24\Actor_17/03-02-02-01-01-02-17.wav
calm,c:\Users\xlmq4\Documents\GitHub\emotion-detector\ravdess-emotional-speech-audio\audio_song_actors_01-24\Actor_17/03-02-02-01-02-01-17.wav
calm,c:\Users\xlmq4\Documents\GitHub\emotion-detector\ravdess-emotional-speech-audio\audio_song_actors_01-24\Actor_17/03-02-02-01-02-02-17.wav
calm,c:\Users\xlmq4\Documents\GitHub\emotion-detector\ravdess-emotional-speech-audio\audio_song_actors_01-24\Actor_17/03-02-02-02-01-01-17.wav
calm,c:\Users\xlmq4\Documents\GitHub\emotion-detector\ravdess-emotional-speech-audio\audio_song_actors_01-24\Actor_17/03-02-02-02-01-02-17.wav
calm,c:\Users\xlmq4\Documents\GitHub\emotion-detector\ravdess-emotional-speech-audio\audio_song_actors_01-24\Actor_17/03-02-02-02-02-01-17.wav
calm,c:\Users\xlmq4\Documents\GitHub\emotion-detector\ravdess-emotional-speech-audio\audio_song_actors_01-24\Actor_17/03-02-02-02-02-02-17.wav
happy,c:\Users\xlmq4\Documents\GitHub\emotion-detector\ravdess-emotional-speech-audio\audio_song_actors_01-24\Actor_17/03-02-03-01-01-01-17.wav
happy,c:\Users\xlmq4\Documents\GitHub\emotion-detector\ravdess-emotional-speech-audio\audio_song_actors_01-24\Actor_17/03-02-03-01-01-02-17.wav
happy,c:\Users\xlmq4\Documents\GitHub\emotion-detector\ravdess-emotional-speech-audio\audio_song_actors_01-24\Actor_17/03-02-03-01-02-01-17.wav
happy,c:\Users\xlmq4\Documents\GitHub\emotion-detector\ravdess-emotional-speech-audio\audio_song_actors_01-24\Actor_17/03-02-03-01-02-02-17.wav
happy,c:\Users\xlmq4\Documents\GitHub\emotion-detector\ravdess-emotional-speech-audio\audio_song_actors_01-24\Actor_17/03-02-03-02-01-01-17.wav
happy,c:\Users\xlmq4\Documents\GitHub\emotion-detector\ravdess-emotional-speech-audio\audio_song_actors_01-24\Actor_17/03-02-03-02-01-02-17.wav
happy,c:\Users\xlmq4\Documents\GitHub\emotion-detector\ravdess-emotional-speech-audio\audio_song_actors_01-24\Actor_17/03-02-03-02-02-01-17.wav
happy,c:\Users\xlmq4\Documents\GitHub\emotion-detector\ravdess-emotional-speech-audio\audio_song_actors_01-24\Actor_17/03-02-03-02-02-02-17.wav
sad,c:\Users\xlmq4\Documents\GitHub\emotion-detector\ravdess-emotional-speech-audio\audio_song_actors_01-24\Actor_17/03-02-04-01-01-01-17.wav
sad,c:\Users\xlmq4\Documents\GitHub\emotion-detector\ravdess-emotional-speech-audio\audio_song_actors_01-24\Actor_17/03-02-04-01-01-02-17.wav
sad,c:\Users\xlmq4\Documents\GitHub\emotion-detector\ravdess-emotional-speech-audio\audio_song_actors_01-24\Actor_17/03-02-04-01-02-01-17.wav
sad,c:\Users\xlmq4\Documents\GitHub\emotion-detector\ravdess-emotional-speech-audio\audio_song_actors_01-24\Actor_17/03-02-04-01-02-02-17.wav
sad,c:\Users\xlmq4\Documents\GitHub\emotion-detector\ravdess-emotional-speech-audio\audio_song_actors_01-24\Actor_17/03-02-04-02-01-01-17.wav
sad,c:\Users\xlmq4\Documents\GitHub\emotion-detector\ravdess-emotional-speech-audio\audio_song_actors_01-24\Actor_17/03-02-04-02-01-02-17.wav
sad,c:\Users\xlmq4\Documents\GitHub\emotion-detector\ravdess-emotional-speech-audio\audio_song_actors_01-24\Actor_17/03-02-04-02-02-01-17.wav
sad,c:\Users\xlmq4\Documents\GitHub\emotion-detector\ravdess-emotional-speech-audio\audio_song_actors_01-24\Actor_17/03-02-04-02-02-02-17.wav
angry,c:\Users\xlmq4\Documents\GitHub\emotion-detector\ravdess-emotional-speech-audio\audio_song_actors_01-24\Actor_17/03-02-05-01-01-01-17.wav
angry,c:\Users\xlmq4\Documents\GitHub\emotion-detector\ravdess-emotional-speech-audio\audio_song_actors_01-24\Actor_17/03-02-05-01-01-02-17.wav
angry,c:\Users\xlmq4\Documents\GitHub\emotion-detector\ravdess-emotional-speech-audio\audio_song_actors_01-24\Actor_17/03-02-05-01-02-01-17.wav
angry,c:\Users\xlmq4\Documents\GitHub\emotion-detector\ravdess-emotional-speech-audio\audio_song_actors_01-24\Actor_17/03-02-05-01-02-02-17.wav
angry,c:\Users\xlmq4\Documents\GitHub\emotion-detector\ravdess-emotional-speech-audio\audio_song_actors_01-24\Actor_17/03-02-05-02-01-01-17.wav
angry,c:\Users\xlmq4\Documents\GitHub\emotion-detector\ravdess-emotional-speech-audio\audio_song_actors_01-24\Actor_17/03-02-05-02-01-02-17.wav
angry,c:\Users\xlmq4\Documents\GitHub\emotion-detector\ravdess-emotional-speech-audio\audio_song_actors_01-24\Actor_17/03-02-05-02-02-01-17.wav
angry,c:\Users\xlmq4\Documents\GitHub\emotion-detector\ravdess-emotional-speech-audio\audio_song_actors_01-24\Actor_17/03-02-05-02-02-02-17.wav
fear,c:\Users\xlmq4\Documents\GitHub\emotion-detector\ravdess-emotional-speech-audio\audio_song_actors_01-24\Actor_17/03-02-06-01-01-01-17.wav
fear,c:\Users\xlmq4\Documents\GitHub\emotion-detector\ravdess-emotional-speech-audio\audio_song_actors_01-24\Actor_17/03-02-06-01-01-02-17.wav
fear,c:\Users\xlmq4\Documents\GitHub\emotion-detector\ravdess-emotional-speech-audio\audio_song_actors_01-24\Actor_17/03-02-06-01-02-01-17.wav
fear,c:\Users\xlmq4\Documents\GitHub\emotion-detector\ravdess-emotional-speech-audio\audio_song_actors_01-24\Actor_17/03-02-06-01-02-02-17.wav
fear,c:\Users\xlmq4\Documents\GitHub\emotion-detector\ravdess-emotional-speech-audio\audio_song_actors_01-24\Actor_17/03-02-06-02-01-01-17.wav
fear,c:\Users\xlmq4\Documents\GitHub\emotion-detector\ravdess-emotional-speech-audio\audio_song_actors_01-24\Actor_17/03-02-06-02-01-02-17.wav
fear,c:\Users\xlmq4\Documents\GitHub\emotion-detector\ravdess-emotional-speech-audio\audio_song_actors_01-24\Actor_17/03-02-06-02-02-01-17.wav
fear,c:\Users\xlmq4\Documents\GitHub\emotion-detector\ravdess-emotional-speech-audio\audio_song_actors_01-24\Actor_17/03-02-06-02-02-02-17.wav
neutral,c:\Users\xlmq4\Documents\GitHub\emotion-detector\ravdess-emotional-speech-audio\audio_song_actors_01-24\Actor_19/03-02-01-01-01-01-19.wav
neutral,c:\Users\xlmq4\Documents\GitHub\emotion-detector\ravdess-emotional-speech-audio\audio_song_actors_01-24\Actor_19/03-02-01-01-01-02-19.wav
neutral,c:\Users\xlmq4\Documents\GitHub\emotion-detector\ravdess-emotional-speech-audio\audio_song_actors_01-24\Actor_19/03-02-01-01-02-01-19.wav
neutral,c:\Users\xlmq4\Documents\GitHub\emotion-detector\ravdess-emotional-speech-audio\audio_song_actors_01-24\Actor_19/03-02-01-01-02-02-19.wav
calm,c:\Users\xlmq4\Documents\GitHub\emotion-detector\ravdess-emotional-speech-audio\audio_song_actors_01-24\Actor_19/03-02-02-01-01-01-19.wav
calm,c:\Users\xlmq4\Documents\GitHub\emotion-detector\ravdess-emotional-speech-audio\audio_song_actors_01-24\Actor_19/03-02-02-01-01-02-19.wav
calm,c:\Users\xlmq4\Documents\GitHub\emotion-detector\ravdess-emotional-speech-audio\audio_song_actors_01-24\Actor_19/03-02-02-01-02-01-19.wav
calm,c:\Users\xlmq4\Documents\GitHub\emotion-detector\ravdess-emotional-speech-audio\audio_song_actors_01-24\Actor_19/03-02-02-01-02-02-19.wav
calm,c:\Users\xlmq4\Documents\GitHub\emotion-detector\ravdess-emotional-speech-audio\audio_song_actors_01-24\Actor_19/03-02-02-02-01-01-19.wav
calm,c:\Users\xlmq4\Documents\GitHub\emotion-detector\ravdess-emotional-speech-audio\audio_song_actors_01-24\Actor_19/03-02-02-02-01-02-19.wav
calm,c:\Users\xlmq4\Documents\GitHub\emotion-detector\ravdess-emotional-speech-audio\audio_song_actors_01-24\Actor_19/03-02-02-02-02-01-19.wav
calm,c:\Users\xlmq4\Documents\GitHub\emotion-detector\ravdess-emotional-speech-audio\audio_song_actors_01-24\Actor_19/03-02-02-02-02-02-19.wav
happy,c:\Users\xlmq4\Documents\GitHub\emotion-detector\ravdess-emotional-speech-audio\audio_song_actors_01-24\Actor_19/03-02-03-01-01-01-19.wav
happy,c:\Users\xlmq4\Documents\GitHub\emotion-detector\ravdess-emotional-speech-audio\audio_song_actors_01-24\Actor_19/03-02-03-01-01-02-19.wav
happy,c:\Users\xlmq4\Documents\GitHub\emotion-detector\ravdess-emotional-speech-audio\audio_song_actors_01-24\Actor_19/03-02-03-01-02-01-19.wav
happy,c:\Users\xlmq4\Documents\GitHub\emotion-detector\ravdess-emotional-speech-audio\audio_song_actors_01-24\Actor_19/03-02-03-01-02-02-19.wav
happy,c:\Users\xlmq4\Documents\GitHub\emotion-detector\ravdess-emotional-speech-audio\audio_song_actors_01-24\Actor_19/03-02-03-02-01-01-19.wav
happy,c:\Users\xlmq4\Documents\GitHub\emotion-detector\ravdess-emotional-speech-audio\audio_song_actors_01-24\Actor_19/03-02-03-02-01-02-19.wav
happy,c:\Users\xlmq4\Documents\GitHub\emotion-detector\ravdess-emotional-speech-audio\audio_song_actors_01-24\Actor_19/03-02-03-02-02-01-19.wav
happy,c:\Users\xlmq4\Documents\GitHub\emotion-detector\ravdess-emotional-speech-audio\audio_song_actors_01-24\Actor_19/03-02-03-02-02-02-19.wav
sad,c:\Users\xlmq4\Documents\GitHub\emotion-detector\ravdess-emotional-speech-audio\audio_song_actors_01-24\Actor_19/03-02-04-01-01-01-19.wav
sad,c:\Users\xlmq4\Documents\GitHub\emotion-detector\ravdess-emotional-speech-audio\audio_song_actors_01-24\Actor_19/03-02-04-01-01-02-19.wav
sad,c:\Users\xlmq4\Documents\GitHub\emotion-detector\ravdess-emotional-speech-audio\audio_song_actors_01-24\Actor_19/03-02-04-01-02-01-19.wav
sad,c:\Users\xlmq4\Documents\GitHub\emotion-detector\ravdess-emotional-speech-audio\audio_song_actors_01-24\Actor_19/03-02-04-01-02-02-19.wav
sad,c:\Users\xlmq4\Documents\GitHub\emotion-detector\ravdess-emotional-speech-audio\audio_song_actors_01-24\Actor_19/03-02-04-02-01-01-19.wav
sad,c:\Users\xlmq4\Documents\GitHub\emotion-detector\ravdess-emotional-speech-audio\audio_song_actors_01-24\Actor_19/03-02-04-02-01-02-19.wav
sad,c:\Users\xlmq4\Documents\GitHub\emotion-detector\ravdess-emotional-speech-audio\audio_song_actors_01-24\Actor_19/03-02-04-02-02-01-19.wav
sad,c:\Users\xlmq4\Documents\GitHub\emotion-detector\ravdess-emotional-speech-audio\audio_song_actors_01-24\Actor_19/03-02-04-02-02-02-19.wav
angry,c:\Users\xlmq4\Documents\GitHub\emotion-detector\ravdess-emotional-speech-audio\audio_song_actors_01-24\Actor_19/03-02-05-01-01-01-19.wav
angry,c:\Users\xlmq4\Documents\GitHub\emotion-detector\ravdess-emotional-speech-audio\audio_song_actors_01-24\Actor_19/03-02-05-01-01-02-19.wav
angry,c:\Users\xlmq4\Documents\GitHub\emotion-detector\ravdess-emotional-speech-audio\audio_song_actors_01-24\Actor_19/03-02-05-01-02-01-19.wav
angry,c:\Users\xlmq4\Documents\GitHub\emotion-detector\ravdess-emotional-speech-audio\audio_song_actors_01-24\Actor_19/03-02-05-01-02-02-19.wav
angry,c:\Users\xlmq4\Documents\GitHub\emotion-detector\ravdess-emotional-speech-audio\audio_song_actors_01-24\Actor_19/03-02-05-02-01-01-19.wav
angry,c:\Users\xlmq4\Documents\GitHub\emotion-detector\ravdess-emotional-speech-audio\audio_song_actors_01-24\Actor_19/03-02-05-02-01-02-19.wav
angry,c:\Users\xlmq4\Documents\GitHub\emotion-detector\ravdess-emotional-speech-audio\audio_song_actors_01-24\Actor_19/03-02-05-02-02-01-19.wav
angry,c:\Users\xlmq4\Documents\GitHub\emotion-detector\ravdess-emotional-speech-audio\audio_song_actors_01-24\Actor_19/03-02-05-02-02-02-19.wav
fear,c:\Users\xlmq4\Documents\GitHub\emotion-detector\ravdess-emotional-speech-audio\audio_song_actors_01-24\Actor_19/03-02-06-01-01-01-19.wav
fear,c:\Users\xlmq4\Documents\GitHub\emotion-detector\ravdess-emotional-speech-audio\audio_song_actors_01-24\Actor_19/03-02-06-01-01-02-19.wav
fear,c:\Users\xlmq4\Documents\GitHub\emotion-detector\ravdess-emotional-speech-audio\audio_song_actors_01-24\Actor_19/03-02-06-01-02-01-19.wav
fear,c:\Users\xlmq4\Documents\GitHub\emotion-detector\ravdess-emotional-speech-audio\audio_song_actors_01-24\Actor_19/03-02-06-01-02-02-19.wav
fear,c:\Users\xlmq4\Documents\GitHub\emotion-detector\ravdess-emotional-speech-audio\audio_song_actors_01-24\Actor_19/03-02-06-02-01-01-19.wav
fear,c:\Users\xlmq4\Documents\GitHub\emotion-detector\ravdess-emotional-speech-audio\audio_song_actors_01-24\Actor_19/03-02-06-02-01-02-19.wav
fear,c:\Users\xlmq4\Documents\GitHub\emotion-detector\ravdess-emotional-speech-audio\audio_song_actors_01-24\Actor_19/03-02-06-02-02-01-19.wav
fear,c:\Users\xlmq4\Documents\GitHub\emotion-detector\ravdess-emotional-speech-audio\audio_song_actors_01-24\Actor_19/03-02-06-02-02-02-19.wav
neutral,c:\Users\xlmq4\Documents\GitHub\emotion-detector\ravdess-emotional-speech-audio\audio_song_actors_01-24\Actor_20/03-02-01-01-01-01-20.wav
neutral,c:\Users\xlmq4\Documents\GitHub\emotion-detector\ravdess-emotional-speech-audio\audio_song_actors_01-24\Actor_20/03-02-01-01-01-02-20.wav
neutral,c:\Users\xlmq4\Documents\GitHub\emotion-detector\ravdess-emotional-speech-audio\audio_song_actors_01-24\Actor_20/03-02-01-01-02-01-20.wav
neutral,c:\Users\xlmq4\Documents\GitHub\emotion-detector\ravdess-emotional-speech-audio\audio_song_actors_01-24\Actor_20/03-02-01-01-02-02-20.wav
calm,c:\Users\xlmq4\Documents\GitHub\emotion-detector\ravdess-emotional-speech-audio\audio_song_actors_01-24\Actor_20/03-02-02-01-01-01-20.wav
calm,c:\Users\xlmq4\Documents\GitHub\emotion-detector\ravdess-emotional-speech-audio\audio_song_actors_01-24\Actor_20/03-02-02-01-01-02-20.wav
calm,c:\Users\xlmq4\Documents\GitHub\emotion-detector\ravdess-emotional-speech-audio\audio_song_actors_01-24\Actor_20/03-02-02-01-02-01-20.wav
calm,c:\Users\xlmq4\Documents\GitHub\emotion-detector\ravdess-emotional-speech-audio\audio_song_actors_01-24\Actor_20/03-02-02-01-02-02-20.wav
calm,c:\Users\xlmq4\Documents\GitHub\emotion-detector\ravdess-emotional-speech-audio\audio_song_actors_01-24\Actor_20/03-02-02-02-01-01-20.wav
calm,c:\Users\xlmq4\Documents\GitHub\emotion-detector\ravdess-emotional-speech-audio\audio_song_actors_01-24\Actor_20/03-02-02-02-01-02-20.wav
calm,c:\Users\xlmq4\Documents\GitHub\emotion-detector\ravdess-emotional-speech-audio\audio_song_actors_01-24\Actor_20/03-02-02-02-02-01-20.wav
calm,c:\Users\xlmq4\Documents\GitHub\emotion-detector\ravdess-emotional-speech-audio\audio_song_actors_01-24\Actor_20/03-02-02-02-02-02-20.wav
happy,c:\Users\xlmq4\Documents\GitHub\emotion-detector\ravdess-emotional-speech-audio\audio_song_actors_01-24\Actor_20/03-02-03-01-01-01-20.wav
happy,c:\Users\xlmq4\Documents\GitHub\emotion-detector\ravdess-emotional-speech-audio\audio_song_actors_01-24\Actor_20/03-02-03-01-01-02-20.wav
happy,c:\Users\xlmq4\Documents\GitHub\emotion-detector\ravdess-emotional-speech-audio\audio_song_actors_01-24\Actor_20/03-02-03-01-02-01-20.wav
happy,c:\Users\xlmq4\Documents\GitHub\emotion-detector\ravdess-emotional-speech-audio\audio_song_actors_01-24\Actor_20/03-02-03-01-02-02-20.wav
happy,c:\Users\xlmq4\Documents\GitHub\emotion-detector\ravdess-emotional-speech-audio\audio_song_actors_01-24\Actor_20/03-02-03-02-01-01-20.wav
happy,c:\Users\xlmq4\Documents\GitHub\emotion-detector\ravdess-emotional-speech-audio\audio_song_actors_01-24\Actor_20/03-02-03-02-01-02-20.wav
happy,c:\Users\xlmq4\Documents\GitHub\emotion-detector\ravdess-emotional-speech-audio\audio_song_actors_01-24\Actor_20/03-02-03-02-02-01-20.wav
happy,c:\Users\xlmq4\Documents\GitHub\emotion-detector\ravdess-emotional-speech-audio\audio_song_actors_01-24\Actor_20/03-02-03-02-02-02-20.wav
sad,c:\Users\xlmq4\Documents\GitHub\emotion-detector\ravdess-emotional-speech-audio\audio_song_actors_01-24\Actor_20/03-02-04-01-01-01-20.wav
sad,c:\Users\xlmq4\Documents\GitHub\emotion-detector\ravdess-emotional-speech-audio\audio_song_actors_01-24\Actor_20/03-02-04-01-01-02-20.wav
sad,c:\Users\xlmq4\Documents\GitHub\emotion-detector\ravdess-emotional-speech-audio\audio_song_actors_01-24\Actor_20/03-02-04-01-02-01-20.wav
sad,c:\Users\xlmq4\Documents\GitHub\emotion-detector\ravdess-emotional-speech-audio\audio_song_actors_01-24\Actor_20/03-02-04-01-02-02-20.wav
sad,c:\Users\xlmq4\Documents\GitHub\emotion-detector\ravdess-emotional-speech-audio\audio_song_actors_01-24\Actor_20/03-02-04-02-01-01-20.wav
sad,c:\Users\xlmq4\Documents\GitHub\emotion-detector\ravdess-emotional-speech-audio\audio_song_actors_01-24\Actor_20/03-02-04-02-01-02-20.wav
sad,c:\Users\xlmq4\Documents\GitHub\emotion-detector\ravdess-emotional-speech-audio\audio_song_actors_01-24\Actor_20/03-02-04-02-02-01-20.wav
sad,c:\Users\xlmq4\Documents\GitHub\emotion-detector\ravdess-emotional-speech-audio\audio_song_actors_01-24\Actor_20/03-02-04-02-02-02-20.wav
angry,c:\Users\xlmq4\Documents\GitHub\emotion-detector\ravdess-emotional-speech-audio\audio_song_actors_01-24\Actor_20/03-02-05-01-01-01-20.wav
angry,c:\Users\xlmq4\Documents\GitHub\emotion-detector\ravdess-emotional-speech-audio\audio_song_actors_01-24\Actor_20/03-02-05-01-01-02-20.wav
angry,c:\Users\xlmq4\Documents\GitHub\emotion-detector\ravdess-emotional-speech-audio\audio_song_actors_01-24\Actor_20/03-02-05-01-02-01-20.wav
angry,c:\Users\xlmq4\Documents\GitHub\emotion-detector\ravdess-emotional-speech-audio\audio_song_actors_01-24\Actor_20/03-02-05-01-02-02-20.wav
angry,c:\Users\xlmq4\Documents\GitHub\emotion-detector\ravdess-emotional-speech-audio\audio_song_actors_01-24\Actor_20/03-02-05-02-01-01-20.wav
angry,c:\Users\xlmq4\Documents\GitHub\emotion-detector\ravdess-emotional-speech-audio\audio_song_actors_01-24\Actor_20/03-02-05-02-01-02-20.wav
angry,c:\Users\xlmq4\Documents\GitHub\emotion-detector\ravdess-emotional-speech-audio\audio_song_actors_01-24\Actor_20/03-02-05-02-02-01-20.wav
angry,c:\Users\xlmq4\Documents\GitHub\emotion-detector\ravdess-emotional-speech-audio\audio_song_actors_01-24\Actor_20/03-02-05-02-02-02-20.wav
fear,c:\Users\xlmq4\Documents\GitHub\emotion-detector\ravdess-emotional-speech-audio\audio_song_actors_01-24\Actor_20/03-02-06-01-01-01-20.wav
fear,c:\Users\xlmq4\Documents\GitHub\emotion-detector\ravdess-emotional-speech-audio\audio_song_actors_01-24\Actor_20/03-02-06-01-01-02-20.wav
fear,c:\Users\xlmq4\Documents\GitHub\emotion-detector\ravdess-emotional-speech-audio\audio_song_actors_01-24\Actor_20/03-02-06-01-02-01-20.wav
fear,c:\Users\xlmq4\Documents\GitHub\emotion-detector\ravdess-emotional-speech-audio\audio_song_actors_01-24\Actor_20/03-02-06-01-02-02-20.wav
fear,c:\Users\xlmq4\Documents\GitHub\emotion-detector\ravdess-emotional-speech-audio\audio_song_actors_01-24\Actor_20/03-02-06-02-01-01-20.wav
fear,c:\Users\xlmq4\Documents\GitHub\emotion-detector\ravdess-emotional-speech-audio\audio_song_actors_01-24\Actor_20/03-02-06-02-01-02-20.wav
fear,c:\Users\xlmq4\Documents\GitHub\emotion-detector\ravdess-emotional-speech-audio\audio_song_actors_01-24\Actor_20/03-02-06-02-02-01-20.wav
fear,c:\Users\xlmq4\Documents\GitHub\emotion-detector\ravdess-emotional-speech-audio\audio_song_actors_01-24\Actor_20/03-02-06-02-02-02-20.wav
neutral,c:\Users\xlmq4\Documents\GitHub\emotion-detector\ravdess-emotional-speech-audio\audio_song_actors_01-24\Actor_21/03-02-01-01-01-01-21.wav
neutral,c:\Users\xlmq4\Documents\GitHub\emotion-detector\ravdess-emotional-speech-audio\audio_song_actors_01-24\Actor_21/03-02-01-01-01-02-21.wav
neutral,c:\Users\xlmq4\Documents\GitHub\emotion-detector\ravdess-emotional-speech-audio\audio_song_actors_01-24\Actor_21/03-02-01-01-02-01-21.wav
neutral,c:\Users\xlmq4\Documents\GitHub\emotion-detector\ravdess-emotional-speech-audio\audio_song_actors_01-24\Actor_21/03-02-01-01-02-02-21.wav
calm,c:\Users\xlmq4\Documents\GitHub\emotion-detector\ravdess-emotional-speech-audio\audio_song_actors_01-24\Actor_21/03-02-02-01-01-01-21.wav
calm,c:\Users\xlmq4\Documents\GitHub\emotion-detector\ravdess-emotional-speech-audio\audio_song_actors_01-24\Actor_21/03-02-02-01-01-02-21.wav
calm,c:\Users\xlmq4\Documents\GitHub\emotion-detector\ravdess-emotional-speech-audio\audio_song_actors_01-24\Actor_21/03-02-02-01-02-01-21.wav
calm,c:\Users\xlmq4\Documents\GitHub\emotion-detector\ravdess-emotional-speech-audio\audio_song_actors_01-24\Actor_21/03-02-02-01-02-02-21.wav
calm,c:\Users\xlmq4\Documents\GitHub\emotion-detector\ravdess-emotional-speech-audio\audio_song_actors_01-24\Actor_21/03-02-02-02-01-01-21.wav
calm,c:\Users\xlmq4\Documents\GitHub\emotion-detector\ravdess-emotional-speech-audio\audio_song_actors_01-24\Actor_21/03-02-02-02-01-02-21.wav
calm,c:\Users\xlmq4\Documents\GitHub\emotion-detector\ravdess-emotional-speech-audio\audio_song_actors_01-24\Actor_21/03-02-02-02-02-01-21.wav
calm,c:\Users\xlmq4\Documents\GitHub\emotion-detector\ravdess-emotional-speech-audio\audio_song_actors_01-24\Actor_21/03-02-02-02-02-02-21.wav
happy,c:\Users\xlmq4\Documents\GitHub\emotion-detector\ravdess-emotional-speech-audio\audio_song_actors_01-24\Actor_21/03-02-03-01-01-01-21.wav
happy,c:\Users\xlmq4\Documents\GitHub\emotion-detector\ravdess-emotional-speech-audio\audio_song_actors_01-24\Actor_21/03-02-03-01-01-02-21.wav
happy,c:\Users\xlmq4\Documents\GitHub\emotion-detector\ravdess-emotional-speech-audio\audio_song_actors_01-24\Actor_21/03-02-03-01-02-01-21.wav
happy,c:\Users\xlmq4\Documents\GitHub\emotion-detector\ravdess-emotional-speech-audio\audio_song_actors_01-24\Actor_21/03-02-03-01-02-02-21.wav
happy,c:\Users\xlmq4\Documents\GitHub\emotion-detector\ravdess-emotional-speech-audio\audio_song_actors_01-24\Actor_21/03-02-03-02-01-01-21.wav
happy,c:\Users\xlmq4\Documents\GitHub\emotion-detector\ravdess-emotional-speech-audio\audio_song_actors_01-24\Actor_21/03-02-03-02-01-02-21.wav
happy,c:\Users\xlmq4\Documents\GitHub\emotion-detector\ravdess-emotional-speech-audio\audio_song_actors_01-24\Actor_21/03-02-03-02-02-01-21.wav
happy,c:\Users\xlmq4\Documents\GitHub\emotion-detector\ravdess-emotional-speech-audio\audio_song_actors_01-24\Actor_21/03-02-03-02-02-02-21.wav
sad,c:\Users\xlmq4\Documents\GitHub\emotion-detector\ravdess-emotional-speech-audio\audio_song_actors_01-24\Actor_21/03-02-04-01-01-01-21.wav
sad,c:\Users\xlmq4\Documents\GitHub\emotion-detector\ravdess-emotional-speech-audio\audio_song_actors_01-24\Actor_21/03-02-04-01-01-02-21.wav
sad,c:\Users\xlmq4\Documents\GitHub\emotion-detector\ravdess-emotional-speech-audio\audio_song_actors_01-24\Actor_21/03-02-04-01-02-01-21.wav
sad,c:\Users\xlmq4\Documents\GitHub\emotion-detector\ravdess-emotional-speech-audio\audio_song_actors_01-24\Actor_21/03-02-04-01-02-02-21.wav
